experiment_kind,evaluation_schema_version,training_protocol_version,chunk_size,stage_scale,evaluation_status,evaluation_error_type,evaluation_error,solver_failed,training_config,training_method,train_interval,ratio,seed,regularization_profile,l2_weight,ortho_weight,h_model,num_observed,obs_dt,T_final,evaluation_method,noise_level,coverage_radius,coverage_fraction_high,coverage_fraction_low,coverage_eval_horizon,n_covered_ics,n_partial_ics,n_uncovered_ics,best_loss,best_epoch,best_stage,train_mse,validation_mse,same_ic_extrapolate_mse,same_ic_extrap_mse_h2p5,same_ic_extrap_mse_h5,same_ic_extrap_mse_h10,candidate_ic_extrap_mse_h2p5,candidate_ic_extrap_mse_h5,candidate_ic_extrap_mse_h10,extrapolate_mse,covered_ic_rollout_mse,covered_ic_extrapolate_mse,partial_ic_rollout_mse,partial_ic_extrapolate_mse,uncovered_ic_rollout_mse,uncovered_ic_extrapolate_mse,final_mse,final_l2_error,instability_rate,residual_mse,residual_rel_error,model_vf_mse,model_vf_rel_error,model_vf_mse_seen,model_vf_rel_error_seen,model_vf_mse_unseen,model_vf_rel_error_unseen,model_vf_mse_training_states,model_vf_rel_error_training_states,vf_grid_n_seen,vf_grid_n_unseen,learned_f_physics_a,learned_f_physics_b,learned_f_physics_r,learned_f_physics_z,parameter_importance_protocol_version,parameter_rel_error,parameter_componentwise_rel_rmse,oracle_evaluation_status,oracle_evaluation_error_type,oracle_evaluation_error,oracle_model_vf_rel_error,oracle_same_ic_extrap_mse_h2p5,oracle_candidate_ic_extrap_mse_h2p5,oracle_gain_same_ic_h2p5,oracle_gain_candidate_ic_h2p5,oracle_same_ic_extrap_mse_h5,oracle_candidate_ic_extrap_mse_h5,oracle_gain_same_ic_h5,oracle_gain_candidate_ic_h5,oracle_same_ic_extrap_mse_h10,oracle_candidate_ic_extrap_mse_h10,oracle_gain_same_ic_h10,oracle_gain_candidate_ic_h10
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,1,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,0.0180378476401742,2100,stage 2 | open residual slowly,0.027418796462465457,0.018037846309881988,62.68974413402737,1.2268631883201095,32.26943510627588,24.02736281601753,1.118855825731332,73.33676784576777,54.5323876586087,62.68974413402737,nan,nan,183.98456561416265,196.73851715074662,3.2005824437192114,3.4179501509840446,43.188505125760244,39.430777123046525,0.0,0.0796506554538239,0.6143241198955419,0.07965065545382395,0.010186975787430632,0.05475839382649596,0.011038821905914426,0.10727833044679239,0.009784041017811317,0.1779342350224392,0.025200018334647984,303,273,0.941176447233082,0.049668532488031145,1.5232075825025142,0.030409122391217236,1,0.035059949613147755,0.03134290928790441,ok,,,0.04106748522670396,23.127553651885883,17.585470200401968,0.05304768531884975,0.06362387886027032,189.46298549605862,301.89596186950644,0.17032052472828266,0.2429206650914632,172.99275408681459,242.61554717001397,0.13889230761630347,0.22476872687962843
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,2,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,2.6301855273153135e-06,6000,stage 2 | open residual slowly,1.6417175879284998e-05,2.6301968132042624e-06,8.761141097669132,0.011055433988228353,0.37061600167529124,0.6726175000452117,0.0042344870164700175,0.7823600378687535,0.8895966153921382,8.761141097669132,nan,nan,17.632576943242547,18.855100995335224,0.0013796052891511504,0.0014723935040449744,13.871818542385071,22.3469341862785,0.0,0.0003000028870444448,0.03120913944235863,0.0003000028870444429,0.0006251918587205766,7.765630101415746e-05,0.00041570545770742913,0.0005467831638472874,0.0006985054974893575,0.0003243971507486602,0.001075993417540411,303,273,0.9246913419064922,0.04953710098477059,1.4999467360210559,0.030006635253518807,1,0.041752693007026886,0.03793795712243379,ok,,,0.04709147276273397,36.33914795546356,27.06050735993244,0.00030422931219458804,0.0001564821738242691,193.16299250952449,266.93307020293526,0.001918669807608282,0.002930922111950996,191.4734664339318,228.6064016486679,0.003512849652603411,0.003891389781635706
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,3,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,2.8213573950809496e-05,4000,stage 2 | open residual slowly,8.642386390201607e-05,2.8213438015477888e-05,21.421298844063365,0.03721107029505568,0.8837411530015503,1.575557535900367,0.01648588021987362,1.7695503420667398,1.9964109809310793,21.421298844063365,nan,nan,38.84798631070124,41.54143811160951,0.004315176678737907,0.004605221562107435,38.79822859220794,37.37293444886936,0.0,0.00025240512276252945,0.011644419858914458,0.0002524051227625284,0.0005734554432476721,0.000126492922977436,0.0005305550961498942,0.00039215382801851005,0.0005915486820160487,0.0019251871925954401,0.0026212447938869987,303,273,0.8901789656162686,0.049725593364597954,1.500223965246429,0.02999706618278339,1,0.060886226332926466,0.05497911205831242,ok,,,0.07764057080596301,82.79009461294594,62.983892008614106,0.0004494628308980881,0.00026174756265647474,382.04301196272314,522.1505729608124,0.0023131980571019493,0.0033889656235224354,386.5753420700242,453.40215060162103,0.004075680376983193,0.0044031793371117215
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,4,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,1.803483257221871e-06,5500,stage 2 | open residual slowly,1.4007551177726817e-05,1.8034810846946756e-06,9.095414183990727,0.010540466922916304,0.3150034156569699,0.6514370464506677,0.004318027847679035,0.6282914798406073,0.8317654275856694,9.095414183990727,nan,nan,19.582500333850888,20.940219295234638,0.0033815391061075084,0.003613636760794282,14.49991612122599,22.847253234560508,0.0,0.00017272125161360306,0.023850673288082144,0.00017272125161360295,0.000474376848036531,5.172213194501707e-05,0.00033926228686192826,0.0003070169778391764,0.0005234117380055811,0.0003279903180921362,0.0010819360981092717,303,273,0.9244128857994983,0.04951785063821128,1.5000812538057424,0.030006549782942833,1,0.04190714950949144,0.038100031616002616,ok,,,0.04700604588718334,36.444008362282595,27.133668171632213,0.0002892235897362151,0.0001591391116145992,192.19214224127538,264.57945401749515,0.0016390025730683478,0.0023746797806872013,191.03919488167907,227.23650804479018,0.003409965409737696,0.0036603512117943564
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,5,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,5.658957606609211e-06,5900,stage 2 | open residual slowly,2.080740491443186e-05,5.658920911202719e-06,23.153046110287583,0.016704020089699696,0.688517065169835,1.4761008068021462,0.0062509919848294905,1.4496943316419013,1.968076801895882,23.153046110287583,nan,nan,50.2443356571575,53.727940695151396,0.01678390106101268,0.0179400601386691,41.85840489566667,38.81884305648482,0.0,0.0014198604632853144,0.0666203072995209,0.0014198604632853148,0.0013601081093967283,0.00010711423963774966,0.0004882260868758973,0.0028768645137073378,0.0016022193275381084,0.00027620442779409014,0.0009928563486937129,303,273,0.9248217721649367,0.049564085576837814,1.499921957347254,0.030002447882670254,1,0.0416803049444916,0.03784106188723595,ok,,,0.047124210674432294,36.21220180309175,26.949665885736092,0.00046128153655304843,0.00023195063016116208,192.47870994924787,265.8911611389487,0.0035771076466138895,0.005452209563612829,186.03109403523698,223.4126389263668,0.00793469938161275,0.008809156059181233
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,6,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,4.857582913858915e-07,11500,stage 3 | joint training,3.9210682096963795e-06,4.857580249744209e-07,4.899699512032598,0.010168753775937353,0.5119800537132206,0.5288986072685147,0.003146381516415919,1.3280831619097848,1.005545408614845,4.899699512032598,nan,nan,9.434410567997109,10.088529051656142,0.006676241226678594,0.007138316975383696,7.357864549548623,16.27523037575046,0.0,0.0005315015471172352,0.0411944867059006,0.0005315015471172408,0.0008321523872906226,4.973445317103316e-05,0.00033267950751689516,0.0010662100799586362,0.0009754020268926218,7.983097259363794e-05,0.0005337732546859602,303,273,0.9242710587091744,0.04953032666527139,1.4998856479315215,0.030003482372711655,1,0.04198575838143881,0.03815471481888883,ok,,,0.047125105393347105,36.90598983301816,27.468104462767123,0.00027553125717385695,0.00011454672894085971,198.77835726497068,276.0575252793315,0.002575632783959226,0.0048108928041934226,199.14586796395923,237.78975214887538,0.0026558352060020163,0.0042287163325074205
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,7,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,2.9709757814273884e-06,6600,stage 3 | joint training,1.937472855181753e-05,2.970944753990511e-06,7.234600932875922,0.014828894687982914,0.4053022882882595,0.6208720313766021,0.006053931747102673,0.8870963696331515,0.8720446496310871,7.234600932875922,nan,nan,13.912528327533591,14.877128557667072,0.002777420268888431,0.002967447257560392,11.374011079831405,20.23522668204956,0.0,0.00016128183940924905,0.022369386408737514,0.00016128183940924672,0.0004583986509669321,5.678999468287212e-05,0.00035549483095740194,0.000277256304435223,0.0004973967884314264,0.000626018581480108,0.0014947367455901163,303,273,0.9258454061499468,0.04960758768022207,1.5000605570896473,0.030002851332893442,1,0.04111265797814126,0.03728441170191403,ok,,,0.04778070205420994,35.7650035869665,26.608886168749095,0.0004146202488677074,0.00022751541378731249,190.80981056472027,263.4131792981806,0.0021241166116601953,0.0033676992624160447,189.0577737552537,225.71137193872073,0.003284033335653015,0.0038635388289954575
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,8,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,7.407023562913446e-06,6000,stage 3 | joint training,2.8123240460269665e-05,7.407061442379477e-06,8.731099070531178,0.020206088902511316,0.6577903268838884,0.8404029135755965,0.007602099925771218,1.6190882250816436,1.3535641496390793,8.731099070531178,nan,nan,15.162948872431242,16.21424391756348,0.011679872184159674,0.01247910223313653,13.843885604982518,22.32442343666171,0.0,0.0012725282524787816,0.06365785709265577,0.0012725282524787783,0.001287609918899566,0.00014633625022572778,0.000570654619721454,0.00252247761761678,0.0015002924452858857,0.0005366557911911367,0.0013839455677824206,303,273,0.9247419785450653,0.04955015541723253,1.4999317021445535,0.030011027153658144,1,0.04172458320126597,0.03789739778312276,ok,,,0.04692073588223164,36.78135745428858,27.323174702372775,0.000549356801951169,0.00027822901286470074,198.785725812821,276.84068840304,0.0033090420561850014,0.005848447475049185,195.74611760729982,235.36106394151113,0.004293331197820148,0.005751011348144839
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,9,ortho_small,0.0,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,1.5576044731258056e-05,3700,stage 2 | open residual slowly,6.82474722032232e-05,1.5576018994427607e-05,10.918428250353559,0.029712057976870654,0.8823004945696082,1.109721747063654,0.012177663531213618,2.204459552562486,1.805288005044365,10.918428250353559,nan,nan,17.605736482307744,18.826395674170804,0.013981398538030874,0.014929898729313659,17.60316308662766,25.17367416803903,0.0,0.0011297049807476895,0.05847837304085784,0.001129704980747683,0.0012132020030431877,0.00015867303221575962,0.0005942222874676835,0.002207443736810587,0.0014034827632946687,0.0010204405817780065,0.0019083804542139745,303,273,0.9262224038638593,0.04963554199719832,1.5001415660251567,0.03001410893155061,1,0.04090363232694089,0.03706917733429293,ok,,,0.04763060561798193,35.85496772831808,26.606688705868176,0.0008286733989556316,0.00045769181072605045,196.3998721766872,274.8666029131202,0.004492367967408145,0.008020106950786098,190.3489772850916,230.78162217961477,0.005829932804953207,0.007822494650979277
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio8_T1.25,rk4,1.25,8,0,l2_plus_ortho,1e-05,0.001,0.00625,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,5.561029572572882e-06,5600,stage 2 | open residual slowly,2.352524391367749e-05,5.561014803633868e-06,16.25230231385054,0.02215402878861119,0.7650859241905729,1.2221123244280332,0.00813277538351072,1.6984692924743936,1.7145467686673854,16.25230231385054,nan,nan,29.78093804334446,31.84574729739725,0.013455483427215269,0.014378969640999004,28.027535282093872,31.7646229342547,0.0,0.0011183707986083835,0.05971830057935468,0.0011183707986083785,0.001207100712688353,0.00010224208146442531,0.00047699323257758517,0.0022461620121417775,0.0014157377116778838,0.0004638647365186398,0.0012866688239662465,303,273,0.9248234986656559,0.04955264694544598,1.5000345436995726,0.03000879064854591,1,0.04167936723036389,0.03785380643685437,ok,,,0.04693553559606087,36.645616623926834,27.177173776856307,0.0006045478512741321,0.00029925022558586193,198.9457586937015,277.441170212211,0.0038457011057395876,0.0061219079027645795,192.63930893198742,232.66469936145197,0.006344044376007919,0.007369174496057846
