experiment_kind,evaluation_schema_version,training_protocol_version,chunk_size,stage_scale,evaluation_status,evaluation_error_type,evaluation_error,solver_failed,training_config,training_method,train_interval,ratio,seed,regularization_profile,l2_weight,ortho_weight,h_model,num_observed,obs_dt,T_final,evaluation_method,noise_level,coverage_radius,coverage_fraction_high,coverage_fraction_low,coverage_eval_horizon,n_covered_ics,n_partial_ics,n_uncovered_ics,best_loss,best_epoch,best_stage,train_mse,validation_mse,same_ic_extrapolate_mse,same_ic_extrap_mse_h2p5,same_ic_extrap_mse_h5,same_ic_extrap_mse_h10,candidate_ic_extrap_mse_h2p5,candidate_ic_extrap_mse_h5,candidate_ic_extrap_mse_h10,extrapolate_mse,covered_ic_rollout_mse,covered_ic_extrapolate_mse,partial_ic_rollout_mse,partial_ic_extrapolate_mse,uncovered_ic_rollout_mse,uncovered_ic_extrapolate_mse,final_mse,final_l2_error,instability_rate,residual_mse,residual_rel_error,model_vf_mse,model_vf_rel_error,model_vf_mse_seen,model_vf_rel_error_seen,model_vf_mse_unseen,model_vf_rel_error_unseen,model_vf_mse_training_states,model_vf_rel_error_training_states,vf_grid_n_seen,vf_grid_n_unseen,learned_f_physics_a,learned_f_physics_b,learned_f_physics_r,learned_f_physics_z,parameter_importance_protocol_version,parameter_rel_error,parameter_componentwise_rel_rmse,oracle_evaluation_status,oracle_evaluation_error_type,oracle_evaluation_error,oracle_model_vf_rel_error,oracle_same_ic_extrap_mse_h2p5,oracle_candidate_ic_extrap_mse_h2p5,oracle_gain_same_ic_h2p5,oracle_gain_candidate_ic_h2p5,oracle_same_ic_extrap_mse_h5,oracle_candidate_ic_extrap_mse_h5,oracle_gain_same_ic_h5,oracle_gain_candidate_ic_h5,oracle_same_ic_extrap_mse_h10,oracle_candidate_ic_extrap_mse_h10,oracle_gain_same_ic_h10,oracle_gain_candidate_ic_h10
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T1.25,rk4,1.25,2,1,l2_plus_ortho,1e-05,0.001,0.025,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,4.186482886265813e-06,4600,stage 3 | joint training,2.9884990777846587e-05,4.1863202023031915e-06,9.603227432039192,0.013932628635741538,0.43571326918032166,0.7465703937233199,0.0053431565040851815,0.9069517475967539,0.9996426588222752,9.603227432039192,nan,nan,19.19299103719752,20.523703129089547,0.0033029529846856504,0.0035236532379499916,15.336395943970786,23.497026492365965,0.0,0.0004702244491064237,0.038513852490701425,0.0004702244491064222,0.0007827141769602056,0.00010737268305540419,0.000488814723830518,0.0008729500356026071,0.0008825858395352359,0.0004682828950992716,0.0012927818503530393,303,273,0.9255208913592238,0.049585735053291134,1.4999441707224366,0.0300087310938498,1,0.04129263355842171,0.03746955394001224,ok,,,0.04736179187364744,35.907775046790746,26.73820919814355,0.0003880114715430239,0.00019983224996444267,191.69553455875734,265.011823212304,0.0022729442821046372,0.0034223067356137574,188.97210428405114,226.0694540210721,0.0039506910109923825,0.004421838691790238
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T1.25,rk4,1.25,2,2,l2_plus_ortho,1e-05,0.001,0.025,26,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,0,17,3,2.668025484741904e-06,5800,stage 2 | open residual slowly,1.3719042892814533e-05,2.667982581948303e-06,8.786383533291875,0.010753263021461401,0.36692277764882913,0.6699662378524848,0.004103127828185603,0.7691075639049187,0.8839315947326201,8.786383533291875,nan,nan,17.856094748002224,19.094116155934035,0.001174229854107318,0.0012533263865975623,13.906549906326921,22.374892103153687,0.0,0.00025714613081916353,0.028878555779703604,0.0002571461308191603,0.0005788160883371868,6.816515460577733e-05,0.00038947410529023633,0.00046689424727577216,0.0006454632541354159,0.0003329549192575391,0.0010900936677545087,303,273,0.9248779751734176,0.04954506129802489,1.49995360967476,0.03000494171530288,1,0.04164919403233482,0.03783561283192626,ok,,,0.04716750782505943,36.19993266373626,26.969181478481286,0.0002970520172329856,0.0001521413555490862,192.40173257661738,265.8198306351069,0.001907065870639771,0.0028933415617161994,190.6357934401665,227.61495283230522,0.0035143779967152853,0.0038834513450610193
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,0,none,0.0,0.0,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,5.7096655909473684e-05,12200,stage 3 | joint training,7.675155959399141e-05,5.709618294658144e-05,0.4886791155985938,0.1524775843671422,0.7284193052844163,0.4075091817993178,0.016705089872518,2.6338768627957188,1.4322918030515517,0.4886791155985938,0.001174511858855744,0.0012535170768619795,1.6187363534898802,1.8545908713249903,nan,nan,0.35449432825980337,3.5723655772265137,0.0,0.0003150906099002009,0.009797458326860948,0.00031509060990020333,0.0006407200688715403,0.00013088102440279886,0.0005431683298886498,0.0005486161474205351,0.0006823851157390915,0.001898297868793069,0.0023291551664364894,322,254,0.8929047114658646,0.05051559220854342,1.5020598999146446,0.029972736586136067,1,0.05938640005188833,0.05380159546773816,ok,,,0.09404703273775092,340.7212842909332,301.84413821272983,0.00044751411607425447,5.5343429796025215e-05,403.53925712077773,569.4821727897537,0.0018050766869167365,0.0046250383043476085,524.3669834907732,629.6114986828676,0.0007771450046043707,0.002274881901057827
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,1,none,0.0,0.0,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,5.412459859415736e-05,14000,stage 3 | joint training,6.107243755418379e-05,5.4123322321340466e-05,1.4101568568416942,0.039552242592140956,0.18232896374513158,0.30635747046907086,0.010277940852614801,0.5239715118680596,0.5816095648054412,1.4101568568416942,0.0008928837708908868,0.0009669721916134968,3.7100286651118872,4.250621529592202,nan,nan,1.7959471735756527,8.040777216707568,0.0,0.00018192101440629103,0.009980001408184882,0.00018192101440629005,0.0004868464767578446,5.1548631561244886e-05,0.00034088246958042173,0.0003471962399027646,0.0005428536458647874,0.001422644719897947,0.002016343269590941,322,254,0.906890649405015,0.0502610658446518,1.5017103975327,0.029983779905522912,1,0.051629693068724454,0.04663208618126757,ok,,,0.07723221875092066,255.4645580928858,221.421672469889,0.00015482477447129782,4.6417953301352855e-05,310.1513529320024,440.48593586987573,0.0005878709282467802,0.0011895306278810345,404.50312015615395,477.16053654432517,0.000757367385326482,0.0012188970383375621
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,2,none,0.0,0.0,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,2.016872206320919e-05,12500,stage 3 | joint training,2.6722847280232495e-05,2.0168227795588413e-05,1.5503290973598574,0.04671280912159937,0.21814118394305443,0.3343010424613707,0.00925367862996242,0.6679918909433064,0.6511176970468102,1.5503290973598574,0.0009025111985417555,0.00099565407739904,3.836467080201279,4.395489855172944,nan,nan,2.015516512381723,8.518133272363261,0.0,5.153819228100211e-05,0.004731152181346267,5.153819228100229e-05,0.0002591285039214015,3.9526641612373536e-05,0.0002984977453787678,6.676543367981514e-05,0.00023805159162146856,0.0006977905009330493,0.0014121432950278188,322,254,0.8941178013599871,0.05010355611101823,1.499887400878866,0.02999874367756223,1,0.05870223990682113,0.05295124390584837,ok,,,0.08351833446109966,319.40887904386915,282.8308674332967,0.00014624768497804803,3.2718064735790514e-05,378.7687992355919,533.9762988934497,0.000575921734797832,0.0012509766675554209,496.3277011277395,588.0168982480595,0.0006735490316212095,0.001107311199706594
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,0,l2_small,1e-05,0.0,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,6.167948562650445e-05,14000,stage 3 | joint training,6.901600174296595e-05,6.167834399271914e-05,0.5368990620294585,0.1492402000830303,0.7077117550134692,0.4003062133143545,0.01603169159899331,2.5754145157483617,1.390297623610042,0.5368990620294585,0.00130780368055826,0.00140120524031595,1.5730859977683698,1.8022902082939136,nan,nan,0.44096692650566327,3.984320438193178,0.0,0.0002532030075138067,0.00908856757721756,0.0002532030075138061,0.0005743611109388943,0.00011396873363477736,0.0005068610961509953,0.00042971259880926786,0.0006039267909274467,0.001845349052919861,0.0022964421256131897,322,254,0.894024348796838,0.050459215670080555,1.5016791169666912,0.029975159292764186,1,0.058761917295713666,0.05319099774701268,ok,,,0.09186125265277408,332.96173195329555,294.11903685457384,0.00044822027807076557,5.45074938720137e-05,395.5927273502022,559.0703259562525,0.001788990813238482,0.0046066020609183325,514.5395943007086,617.4737820421758,0.0007779891338749058,0.0022515897258210665
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,1,l2_small,1e-05,0.0,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,4.4489132755629176e-05,13900,stage 3 | joint training,5.40334601222922e-05,4.4488221033322835e-05,1.6085370685205775,0.03368045114945553,0.15260588700898417,0.3308054606576424,0.010070362345206557,0.41897009287829,0.6352530038063827,1.6085370685205775,0.0008206753969055194,0.000893205342511229,4.661427770894787,5.340654735241512,nan,nan,2.058263058479309,8.607988737519069,0.0,0.00016068314461064337,0.00987003853603522,0.00016068314461064497,0.0004575470484211944,4.682288792123259e-05,0.0003248816598614764,0.00030502567474446706,0.000508819152907505,0.0012264876908708285,0.0018721810228046,322,254,0.9097644136657544,0.050249863964486656,1.5018642105074025,0.02998325799750909,1,0.05003840362684157,0.04519206193878523,ok,,,0.07479599791162664,240.44669593578658,207.5260196578115,0.00014007450182825575,4.852578178780412e-05,293.4270334906996,417.3009529133795,0.0005200812113101385,0.0010039998470007232,382.3260491813948,450.0830169981624,0.0008652443676436252,0.001411412961198167
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,2,l2_small,1e-05,0.0,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,2.088362481057049e-05,12500,stage 3 | joint training,2.776176228520988e-05,2.088312521009422e-05,1.6004796333321845,0.048224630703031617,0.22415598026090464,0.34450754192272526,0.00965709076139774,0.6843412527520797,0.6678161070618067,1.6004796333321845,0.000977708392243176,0.0010802473329949666,3.9350178544983505,4.50840065536411,nan,nan,2.0837955998435165,8.661214787451389,0.0,4.829991180765187e-05,0.004732649828091029,4.829991180765149e-05,0.00025085557996210316,3.9380704372533416e-05,0.00029794619054520895,5.960693855610824e-05,0.00022492807205583162,0.0007269250258755013,0.0014413221208326066,322,254,0.8961958675166565,0.050095373979724904,1.4998830386242699,0.029999094861341967,1,0.057550138234149596,0.05191084518020213,ok,,,0.08174696791759199,308.05848871644395,271.67573261729643,0.00015654374889639995,3.554638711511798e-05,366.95454477966473,518.2514948323316,0.0006108548959258616,0.0013204810011662029,480.8637259797018,569.4059099738199,0.0007164348718981286,0.0011728296025106419
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,0,ortho_small,0.0,0.001,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,7.629523958838017e-06,14000,stage 3 | joint training,9.32220118804194e-06,7.629102800119738e-06,0.42145229201506296,0.04341490399398904,0.2139189211064043,0.1524172366473462,0.004224574340610492,0.8167060984786462,0.45285668914266736,0.42145229201506296,0.0006746511422052527,0.0007491061246401552,0.9335572752992786,1.0695866893660833,nan,nan,0.4996454497995796,4.241136191256403,0.0,3.103569850899674e-05,0.004695344738694773,3.103569850899726e-05,0.00020108577954192658,1.6193421885037148e-05,0.00019105808149283077,4.985149800866323e-05,0.0002057000318453589,0.00021180116314908424,0.0007780014603140581,322,254,0.9002893720919212,0.04978080076306479,1.4999050809981747,0.030001359993276248,1,0.05528075505219135,0.049903493613565914,ok,,,0.07141505462280388,276.67625569625403,239.76322513631504,0.00015691590116663807,1.7619776086214366e-05,334.15568517462503,474.71741680939607,0.0006401774101033554,0.0017204047493512553,444.74257476802745,527.6786297440276,0.0003427088956501295,0.0008582054751058298
carrying_parameter_importance_sweep,3,2,100,1.0,ok,,,False,rk4_ratio2_T2.5,rk4,2.5,2,1,ortho_small,0.0,0.001,0.025,51,0.05,20.0,diffrax_tsit5,0.0,2.5,0.8,0.2,10.0,4,16,0,2.4139205895646778e-05,13200,stage 3 | joint training,7.650131947962986e-05,2.4138931226162427e-05,13.939771865730558,0.20684049658250714,0.8137698932644367,2.375557333608071,0.053776039279714784,2.007030552245834,3.9263250212156913,13.939771865730558,0.0047744981178959095,0.005310625876495479,28.578820461049066,32.74315286984296,nan,nan,21.98821364203888,28.13495496910204,0.0,0.00036211601647893096,0.015221702506090937,0.0003621160164789355,0.0006868698665727592,5.6240562626632936e-05,0.000356058145474171,0.0007498793871105947,0.0007977943572347158,0.0037086129422020547,0.0032555322097556857,322,254,0.8995030765401496,0.04985798477651382,1.499943700472721,0.029992254795650788,1,0.05571659129169868,0.05026869556848374,ok,,,0.07343150068699308,291.1251505479834,253.0859054365515,0.000710486525101564,0.0002124813674904397,352.4384079299621,503.9213584296391,0.002308970517839105,0.003982824936216838,444.32981544992316,524.7444866732474,0.005346382914238164,0.007482355929278326
