experiment_kind,training_config,training_method,ratio,seed,regularization_profile,l2_weight,ortho_weight,h_model,evaluation_method,noise_level,best_loss,best_epoch,best_stage,train_mse,validation_mse,extrapolate_mse,final_mse,final_l2_error,instability_rate,residual_mse,residual_rel_error,model_vf_mse,model_vf_rel_error,learned_f_physics_a,learned_f_physics_b,learned_f_physics_r,learned_f_physics_z
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,0,none,0.0,0.0,0.05,diffrax_tsit5,0.01,0.01235454287082649,9700,stage 3 | joint training,11.232349265297872,6.476792333311483,235.02163169368617,237.99105861449135,92.56175295510393,0.0,0.6914657848178787,0.358564008959377,0.6914657848178787,0.0300148339110832,0.9052297870069096,0.05157692117100725,1.4584832864399073,0.028835257093543187
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,1,none,0.0,0.0,0.05,diffrax_tsit5,0.01,0.006886523531639056,11500,stage 3 | joint training,11.66635019611233,6.346791890809631,236.74417856162086,238.2310558126338,92.60841219486929,0.0,1.2425659194519312,0.22712944759700582,1.2425659194519307,0.04023558460559091,0.8656846806337211,0.05405047193471366,1.4601625413073396,0.030092410711321307
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,2,none,0.0,0.0,0.05,diffrax_tsit5,0.01,0.008217995721767775,14000,stage 3 | joint training,11.431975992807365,6.3860124370518765,231.75108506830114,232.88204943974196,91.56284060595057,0.0,0.98032172619966,0.6245882685842322,0.98032172619966,0.035738383989138235,0.9555258753592569,0.04983241207990408,1.5462251110764569,0.029277589314851856
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,0,l2_small,1e-05,0.0,0.05,diffrax_tsit5,0.01,0.00894492000483274,11600,stage 3 | joint training,11.233622826199836,6.4087064774920535,233.72175806041176,236.6045205208311,92.2917262746229,0.0,0.8343332486950269,0.3493559908174047,0.834333248695027,0.032970108195247566,0.9063585316663377,0.05198797225215724,1.4491014799663697,0.028937929774252323
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,1,l2_small,1e-05,0.0,0.05,diffrax_tsit5,0.01,0.006361898174354322,12800,stage 3 | joint training,11.701777068736527,6.301574780856896,235.9049777911705,237.9498930595261,92.55374735872633,0.0,1.3807489828742971,0.23374391098808078,1.380748982874297,0.04241387605356725,0.8627445367932637,0.054140056929226,1.4641532753337663,0.030231887373095005
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,2,l2_small,1e-05,0.0,0.05,diffrax_tsit5,0.01,0.007681783131776515,14000,stage 3 | joint training,11.419352777059519,6.38760221343555,231.50394369053424,232.5595571275174,91.49942107243426,0.0,0.9561951557614701,0.6045903045391489,0.9561951557614701,0.03529586799308586,0.9561811270307718,0.04982669498402471,1.5484107753049334,0.029305421480193827
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,0,ortho_small,0.0,0.001,0.05,diffrax_tsit5,0.01,0.008943847931673491,13700,stage 3 | joint training,11.415809137545507,6.479256409175627,232.29707696035464,234.24118683244956,91.82963969203074,0.0,0.9087461083538549,0.357015483908165,0.9087461083538552,0.03440898634613081,0.906838119830797,0.05212741276792178,1.4590915862581773,0.02912490456060166
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,1,ortho_small,0.0,0.001,0.05,diffrax_tsit5,0.01,0.004256191152845556,14000,stage 3 | joint training,11.699659840826051,6.472692361030874,233.21648046671982,236.19465563297908,92.21175414656881,0.0,1.2788196207540077,0.221672639842392,1.278819620754008,0.040818330934820665,0.8719911172030964,0.05452800673077995,1.466289099550078,0.030250701527878385
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,2,ortho_small,0.0,0.001,0.05,diffrax_tsit5,0.01,0.006984772355082384,13500,stage 3 | joint training,11.685149528288203,6.430736716764943,230.45495648682177,232.72984363507223,91.53291413946462,0.0,1.095045291798795,0.9451673038846192,1.0950452917987945,0.03777170925225,0.9870405453999505,0.05002630309234494,1.5101813060470322,0.0289697559798761
carrying_solver_sweep,forward_euler_ratio1,forward_euler,1,0,l2_plus_ortho,1e-05,0.001,0.05,diffrax_tsit5,0.01,0.013199033745446368,10400,stage 3 | joint training,11.32857267068312,6.505226694562636,233.11790374547664,235.18749024855788,92.01494253080901,0.0,0.7463831353227433,0.40689854690728294,0.7463831353227434,0.03118397731595608,0.9077258917879473,0.05138974252846238,1.467677522971066,0.028972263829846592
