training_method,ratio,n_seeds,extrapolate_mse_mean,extrapolate_mse_std,extrapolate_mse_min,extrapolate_mse_max,extrapolate_mse_range,extrapolate_mse_median,final_mse_mean,final_mse_std,final_mse_min,final_mse_max,final_mse_range,final_mse_median,validation_mse_mean,validation_mse_std,validation_mse_min,validation_mse_max,validation_mse_range,validation_mse_median,best_loss_mean,best_loss_std,best_loss_min,best_loss_max,best_loss_range,best_loss_median,residual_mse_mean,residual_mse_std,residual_mse_min,residual_mse_max,residual_mse_range,residual_mse_median,model_vf_rel_error_mean,model_vf_rel_error_std,model_vf_rel_error_min,model_vf_rel_error_max,model_vf_rel_error_range,model_vf_rel_error_median
forward_euler,1,5,2.3422808399489314,0.3004577234029425,1.8132708769051682,2.5297157753948287,0.7164448984896605,2.436560582864168,0.6094858287138128,0.22179934978109092,0.2147820203037472,0.7452741628390718,0.5304921425353246,0.6909218320531306,1.6043303909009814,0.006892740291718105,1.5975870961582952,1.614864121379777,0.01727702522148178,1.6009504289902492,0.004167096676425938,0.00144338452704768,0.003474015782098976,0.006747691691160828,0.0032736759090618525,0.003524412480625746,0.19061162606396884,0.04229779247104666,0.15570608394188862,0.26037924041201854,0.10467315647012992,0.1833195189388434,0.02060511123519764,0.002211122206637283,0.01870873042755332,0.024193277344526944,0.005484546916973625,0.020299992650629314
forward_euler,2,5,0.6402378277962943,0.10836119501708576,0.5645224471695206,0.8184204416974444,0.25389799452792383,0.5821912386232412,0.13103317727060387,0.05290112201902255,0.07471496473583376,0.21594248126043664,0.14122751652460286,0.12139726143587065,0.42477274253477565,0.01209462216453049,0.41159216381596236,0.44140003951702095,0.029807875701058584,0.4197572471917583,0.004105307096284218,0.0011581847167731272,0.0032239963913869253,0.005951489242016116,0.002727492850629191,0.003605323880143635,0.08436027399650776,0.009826639472601642,0.07463178764317323,0.10089939961230161,0.026267611969128385,0.0815523825770675,0.013753015162871016,0.0007831683955306039,0.012952495449774715,0.015060376089168166,0.002107880639393451,0.013539725292198797
forward_euler,4,5,0.21988829695119544,0.047278421212658156,0.1404355220861966,0.2615336153984218,0.12109809331222518,0.23390711169816922,0.06225937041911374,0.03363486580896426,0.012417923912519004,0.0985306706891057,0.0861127467765867,0.07481313561964636,0.11116099190252851,0.003169591313580361,0.1076415680322692,0.114706992751678,0.007065424719408811,0.1115869740912398,0.003809885930954203,0.0006663256673978561,0.003025413813414451,0.004620314487464499,0.0015949006740500478,0.003955965495588682,0.02943346177220174,0.011313940223651621,0.0159909579664044,0.041993518489547105,0.026002560523142704,0.026881147151090246,0.008008534366021489,0.0015920819850143795,0.00599554638215757,0.009715891545560925,0.003720345163403355,0.00777347892305244
forward_euler,8,5,0.059460085032455146,0.0252797445194607,0.03757812141487075,0.09110895435657708,0.05353083294170633,0.04609262900775097,0.017799512654320736,0.01824804294294559,0.00293997208207837,0.04524079579269341,0.04230082371061504,0.007192412519928936,0.028341189865585776,0.0014514635678753596,0.02729298985069859,0.03060029804046792,0.003307308189769327,0.027503634107805517,0.003141691479493553,0.0005658552108484282,0.0028062724741462486,0.0041175395990399365,0.001311267124893688,0.0028156261511019507,0.01069757278474073,0.008875591401056808,0.0037072088699214127,0.024192136431099485,0.020484927561178073,0.005310946395595043,0.004583504830167477,0.0019490039655168923,0.0028867890813116977,0.007374433059762923,0.004487643978451225,0.003455234164344485
forward_euler,16,5,0.026077682955578323,0.01362515297799645,0.008047627685202157,0.042313698494413104,0.034266070809210944,0.02451433331721729,0.013874172101466891,0.011221452951917444,0.0003259089461173279,0.029752519955115374,0.029426611008998047,0.013693628433174832,0.007598064544179972,0.0008997233717329151,0.006720948657320579,0.008959156503865178,0.002238207846544599,0.007304499995797785,0.0032748294645936803,0.0005154390819561369,0.0027295873502036815,0.004085489985493006,0.0013559026352893246,0.0032968277275523443,0.00831186814609477,0.006702040348018023,0.000983964830680968,0.01739094823765852,0.016406983406977552,0.0064704247965592845,0.00397549576313536,0.0018973477472975636,0.001487240879188101,0.006252492183248234,0.004765251304060134,0.0038138000770570387
