seed,training_method,ratio,h_model,epoch,loss,gradient_norm
0,forward_euler,2,0.025,13650,3.937578185140186e-05,0.056976697536811095
0,forward_euler,2,0.025,13700,3.248042895483212e-05,0.020638506520964724
0,forward_euler,2,0.025,13750,0.00011513222193398442,0.08740872864245619
0,forward_euler,2,0.025,13800,3.2779249482993806e-05,0.0074032660826572165
0,forward_euler,2,0.025,13850,3.1610358372463084e-05,0.0019454206398603086
0,forward_euler,2,0.025,13900,3.102212302684833e-05,0.00017104545734705767
0,forward_euler,2,0.025,13950,3.0535384631991775e-05,0.001706495246186025
0,forward_euler,2,0.025,14000,5.7165882390615815e-05,0.11062417704584265
0,forward_euler,2,0.025,14050,3.0738979180597684e-05,0.005970673727830847
0,forward_euler,2,0.025,14100,3.0118838675129424e-05,0.0011539587255675484
0,forward_euler,2,0.025,14150,7.934332557311502e-05,0.1506700054177171
0,forward_euler,2,0.025,14200,3.0413773324088683e-05,0.01592887493547784
0,forward_euler,2,0.025,14250,0.00012849318497701036,0.21518279869417709
0,forward_euler,2,0.025,14300,3.161324038775824e-05,0.03198807931481381
0,forward_euler,2,0.025,14350,0.00012015218817986912,0.18918585606899574
0,forward_euler,2,0.025,14400,2.9482657038160427e-05,0.011546965337749506
0,forward_euler,2,0.025,14450,6.847616749088494e-05,0.1291843958288765
0,forward_euler,2,0.025,14500,5.406167693023206e-05,0.1090511107670809
0,forward_euler,2,0.025,14550,4.534074096528624e-05,0.0889378139834062
0,forward_euler,2,0.025,14600,3.930429061636193e-05,0.06913957095790262
0,forward_euler,2,0.025,14650,5.7172981058311616e-05,0.055922656257631466
0,forward_euler,2,0.025,14700,0.00014733948884873208,0.23588724809006187
0,forward_euler,2,0.025,14750,3.119620186118613e-05,0.03845166308710351
0,forward_euler,2,0.025,14800,2.894389706788708e-05,0.009897401302813268
0,forward_euler,2,0.025,14850,8.795198622737465e-05,0.15884521223700485
0,forward_euler,2,0.025,14900,3.148176454153541e-05,0.038261870116239556
0,forward_euler,2,0.025,14950,3.312102505834379e-05,0.04713739447367136
0,forward_euler,2,0.025,15000,5.271433676154052e-05,0.10742006039495093
0,forward_euler,2,0.025,15050,4.2152128572805816e-05,0.08238143580906082
0,forward_euler,2,0.025,15100,4.829620024098442e-05,0.10009794817959182
0,forward_euler,2,0.025,15150,4.379021427587643e-05,0.06937964593247198
0,forward_euler,2,0.025,15200,7.406324615114784e-05,0.07015385807523788
0,forward_euler,2,0.025,15250,2.8056311854520554e-05,0.019673500806208388
0,forward_euler,2,0.025,15300,3.191159357168557e-05,0.04995485942678958
0,forward_euler,2,0.025,15350,2.614133255074847e-05,0.012790966176443075
0,forward_euler,2,0.025,15400,2.8940340205061246e-05,0.02263948017090026
0,forward_euler,2,0.025,15450,2.583298158520344e-05,0.005557815628775002
0,forward_euler,2,0.025,15500,3.742347208596582e-05,0.0502969733869585
0,forward_euler,2,0.025,15550,8.834252071271032e-05,0.16921232127737618
0,forward_euler,2,0.025,15600,3.0417165458584093e-05,0.048628258573966965
0,forward_euler,2,0.025,15650,6.0124685750956605e-05,0.12270911885111783
0,forward_euler,2,0.025,15700,2.559111736530001e-05,0.013374471397149274
0,forward_euler,2,0.025,15750,8.130947373484895e-05,0.1350269682374568
0,forward_euler,2,0.025,15800,2.8972189899893455e-05,0.04246101767277895
0,forward_euler,2,0.025,15850,2.4636509840712257e-05,0.002078587328104683
0,forward_euler,2,0.025,15900,2.5477212364261888e-05,0.023475304634091084
0,forward_euler,2,0.025,15950,2.5268502940368662e-05,0.018652339646325407
0,forward_euler,2,0.025,16000,2.4214591354084128e-05,0.010850101985885464
0,forward_euler,2,0.025,16050,2.6216934660086155e-05,0.027909669859042866
0,forward_euler,2,0.025,16100,2.4665551701310523e-05,0.019667855377724985
0,forward_euler,2,0.025,16150,2.8842080209411066e-05,0.04650831329425326
0,forward_euler,2,0.025,16200,2.628716616533072e-05,0.016369648829400552
0,forward_euler,2,0.025,16250,2.3718609110834334e-05,0.01304584395140521
0,forward_euler,2,0.025,16300,4.920486999460375e-05,0.08796126458427825
0,forward_euler,2,0.025,16350,2.3410672986293437e-05,0.008994912016040397
0,forward_euler,2,0.025,16400,8.504984208900582e-05,0.1644681866041052
0,forward_euler,2,0.025,16450,2.4215271451709537e-05,0.02095390189669298
0,forward_euler,2,0.025,16500,2.3647657677965794e-05,0.011666171900385979
0,forward_euler,2,0.025,16550,3.87188800003863e-05,0.06068593646193687
0,forward_euler,2,0.025,16600,2.8634921367156138e-05,0.04384702504355243
0,forward_euler,2,0.025,16650,2.542458299174682e-05,0.031820634881274325
0,forward_euler,2,0.025,16700,0.00011698205737475807,0.17848941276229896
0,forward_euler,2,0.025,16750,2.330303869758396e-05,0.00501349472304501
0,forward_euler,2,0.025,16800,2.253323580332222e-05,0.0003978452807242489
0,forward_euler,2,0.025,16850,2.2048782822968208e-05,0.00025471314141713955
0,forward_euler,2,0.025,16900,5.742671864513046e-05,0.11363405078317552
0,forward_euler,2,0.025,16950,2.1894988687339603e-05,0.0038322203425993763
0,forward_euler,2,0.025,17000,2.3079537281782694e-05,0.026484221079170003
0,forward_euler,2,0.025,17050,2.6715023595254996e-05,0.046736888475885835
0,forward_euler,2,0.025,17100,0.00014498364012240967,0.2317951999965585
0,forward_euler,2,0.025,17150,2.746573892721057e-05,0.052043915642035685
0,forward_euler,2,0.025,17200,3.21067350197791e-05,0.06795571248123577
0,forward_euler,2,0.025,17250,3.287010666809921e-05,0.040358783046674486
0,forward_euler,2,0.025,17300,2.1251984384373928e-05,0.01038321847416212
0,forward_euler,2,0.025,17350,2.6536532473346944e-05,0.04122311075665778
0,forward_euler,2,0.025,17400,3.327243046651058e-05,0.07082327462911608
0,forward_euler,2,0.025,17450,2.479856230814208e-05,0.03370777324314513
0,forward_euler,2,0.025,17500,2.3113521575493438e-05,0.027530567490011787
0,forward_euler,2,0.025,17550,5.806180538241026e-05,0.11557980867813426
0,forward_euler,2,0.025,17600,2.7663759789155974e-05,0.053617649889185555
0,forward_euler,2,0.025,17650,5.369739805434956e-05,0.09944954984566033
0,forward_euler,2,0.025,17700,2.0651305395195738e-05,0.004004780147802983
0,forward_euler,2,0.025,17750,2.0182641262925645e-05,0.008568214460882866
0,forward_euler,2,0.025,17800,2.0388456120431723e-05,0.010028254579764456
0,forward_euler,2,0.025,17850,2.2296777043249255e-05,0.029113905410318934
0,forward_euler,2,0.025,17900,0.0004721013172766627,0.4322832468050844
0,forward_euler,2,0.025,17950,2.1065679702209083e-05,0.018331655137273486
0,forward_euler,2,0.025,18000,1.9679379073148118e-05,0.005131197714994121
0,forward_euler,2,0.025,18050,2.915180193450935e-05,0.054122057510733096
0,forward_euler,2,0.025,18100,3.783938609125227e-05,0.08768528932956285
0,forward_euler,2,0.025,18150,3.571970878170293e-05,0.08229235837006466
0,forward_euler,2,0.025,18200,0.0001455278773396534,0.2195451994787025
0,forward_euler,2,0.025,18250,1.978615391369863e-05,0.013047417603094278
0,forward_euler,2,0.025,18300,3.8512276170139884e-05,0.08423935439251888
0,forward_euler,2,0.025,18350,1.9400988387194064e-05,0.01382288590427862
0,forward_euler,2,0.025,18400,4.1242341288693984e-05,0.09531558408145022
0,forward_euler,2,0.025,18450,2.4455420725080472e-05,0.04853913624207052
0,forward_euler,2,0.025,18500,2.5466181481564737e-05,0.028672014118970728
0,forward_euler,2,0.025,18550,4.440347234631951e-05,0.10176686134562668
0,forward_euler,2,0.025,18600,3.6784890606645166e-05,0.071022673694632
0,forward_euler,2,0.025,18650,1.9642767729318e-05,0.009783859720820787
0,forward_euler,2,0.025,18700,1.8795240829727517e-05,7.225473546473042e-05
0,forward_euler,2,0.025,18750,1.8363213068574408e-05,6.50636085533563e-05
0,forward_euler,2,0.025,18800,0.00010323081612004234,0.17463565200658995
0,forward_euler,2,0.025,18850,1.8523251737925385e-05,0.004299590953086952
0,forward_euler,2,0.025,18900,1.8138812691831466e-05,0.008751160170783286
0,forward_euler,2,0.025,18950,1.814010358099372e-05,0.000362054291998474
0,forward_euler,2,0.025,19000,1.7798423792013016e-05,0.0060427971291834165
0,forward_euler,2,0.025,19050,2.7177756887036483e-05,0.05110245430663229
0,forward_euler,2,0.025,19100,1.783567669113907e-05,0.003805542075130603
0,forward_euler,2,0.025,19150,3.781767851917692e-05,0.08353090403037496
0,forward_euler,2,0.025,19200,1.8981694183040305e-05,0.023873833277561183
0,forward_euler,2,0.025,19250,2.3454771266135477e-05,0.04875118629706063
0,forward_euler,2,0.025,19300,2.326098822084034e-05,0.046219812013919136
0,forward_euler,2,0.025,19350,2.6862777455342968e-05,0.061301773531678184
0,forward_euler,2,0.025,19400,3.211847369555747e-05,0.07671607973300887
0,forward_euler,2,0.025,19450,4.707559009463224e-05,0.1055203514481251
0,forward_euler,2,0.025,19500,3.3556509436586864e-05,0.07609860469791696
0,forward_euler,2,0.025,19550,3.635230491289273e-05,0.08646673885455597
0,forward_euler,2,0.025,19600,1.8721843316034832e-05,0.024407180630834552
0,forward_euler,2,0.025,19650,3.324393427660486e-05,0.07564468592352219
0,forward_euler,2,0.025,19700,1.748560117865224e-05,0.012387559100365835
0,forward_euler,2,0.025,19750,1.7877171528868896e-05,0.01665166661328185
0,forward_euler,2,0.025,19800,1.86226352141847e-05,0.013388041251676946
0,forward_euler,2,0.025,19850,2.6677800421710583e-05,0.06281108747348799
0,forward_euler,2,0.025,19900,1.8783748256460996e-05,0.027494714306613693
0,forward_euler,2,0.025,19950,6.098981301126604e-05,0.1308762982444747
0,forward_euler,2,0.025,20000,2.4354600320336042e-05,0.055628947049625684
0,forward_euler,2,0.025,20050,2.7273247146976303e-05,0.06411461552884304
0,forward_euler,2,0.025,20100,3.9437900342896654e-05,0.0908832845299131
0,forward_euler,2,0.025,20150,4.765081071287604e-05,0.1018298653399194
0,forward_euler,2,0.025,20200,1.9959803116652344e-05,0.037810151862517696
0,forward_euler,2,0.025,20250,2.2271482597444683e-05,0.04629911774114734
0,forward_euler,2,0.025,20300,5.7214557009583685e-05,0.12587258566414586
0,forward_euler,2,0.025,20350,2.779466121970682e-05,0.0637415254957695
0,forward_euler,2,0.025,20400,3.870745003994232e-05,0.08863562844227614
0,forward_euler,2,0.025,20450,2.868215260712529e-05,0.03310826296408444
0,forward_euler,2,0.025,20500,1.7550178331330713e-05,0.024637424615557405
0,forward_euler,2,0.025,20550,1.6623505429373613e-05,0.01545277943660255
0,forward_euler,2,0.025,20600,5.865427043801473e-05,0.1203436291239816
0,forward_euler,2,0.025,20650,2.2358476444091843e-05,0.05052696909570469
0,forward_euler,2,0.025,20700,0.00013370547179359597,0.19422724777954536
0,forward_euler,2,0.025,20750,1.581971229682628e-05,0.00048151204393035
0,forward_euler,2,0.025,20800,3.9980458553977396e-05,0.09191951165346575
0,forward_euler,2,0.025,20850,0.0001220972122533376,0.2012959074533193
0,forward_euler,2,0.025,20900,0.0002513596658442472,0.2850673474974306
0,forward_euler,2,0.025,20950,1.828104397546875e-05,0.020111427770874366
0,forward_euler,2,0.025,21000,1.63145647861764e-05,0.000848230075903141
0,forward_euler,2,0.025,21050,1.578686726005701e-05,9.29551930771669e-05
0,forward_euler,2,0.025,21100,1.540040063698489e-05,5.452060477785519e-05
0,forward_euler,2,0.025,21150,1.5248534487183488e-05,0.007306530155203453
0,forward_euler,2,0.025,21200,2.1001414433187317e-05,0.02546108853757628
0,forward_euler,2,0.025,21250,1.533558157197551e-05,0.0022635833422658346
0,forward_euler,2,0.025,21300,1.4982272402630338e-05,0.00012271923028642077
0,forward_euler,2,0.025,21350,1.593535463082868e-05,0.021284603161224103
0,forward_euler,2,0.025,21400,1.8326951915963975e-05,0.028279791580450592
0,forward_euler,2,0.025,21450,1.4846987465108829e-05,0.003833878920130556
0,forward_euler,2,0.025,21500,3.776016451843654e-05,0.08146064649044744
0,forward_euler,2,0.025,21550,1.5481197246953257e-05,0.01771490617358712
0,forward_euler,2,0.025,21600,1.5504964094412193e-05,0.010648035078883936
0,forward_euler,2,0.025,21650,7.525929329376846e-05,0.12161512432671517
0,forward_euler,2,0.025,21700,1.5989401697165e-05,0.015323594168053324
0,forward_euler,2,0.025,21750,5.663758132087557e-05,0.12097444127749511
0,forward_euler,2,0.025,21800,1.9766774818686245e-05,0.04428109797945535
0,forward_euler,2,0.025,21850,1.7687108388350207e-05,0.033904505562401835
0,forward_euler,2,0.025,21900,2.0932501815275676e-05,0.04692493161343709
0,forward_euler,2,0.025,21950,1.677967988059019e-05,0.021018479411217563
0,forward_euler,2,0.025,22000,2.202875026211466e-05,0.025301298433468292
0,forward_euler,2,0.025,22050,1.4374195097850356e-05,0.004222592652020067
0,forward_euler,2,0.025,22100,2.1400394738009503e-05,0.04741984257714234
0,forward_euler,2,0.025,22150,1.467248916978946e-05,0.013222241988427232
0,forward_euler,2,0.025,22200,1.845365525378082e-05,0.03923086654711046
0,forward_euler,2,0.025,22250,1.6964954305103584e-05,0.014648107035258918
0,forward_euler,2,0.025,22300,8.094469708856287e-05,0.15693523412642743
0,forward_euler,2,0.025,22350,3.846297168640225e-05,0.09448400300497153
0,forward_euler,2,0.025,22400,7.588820148035569e-05,0.14969308722815775
0,forward_euler,2,0.025,22450,1.7874924885852897e-05,0.03781832703426431
0,forward_euler,2,0.025,22500,1.5774142228159973e-05,0.021463008999098
0,forward_euler,2,0.025,22550,4.80760269590655e-05,0.08276956954431369
0,forward_euler,2,0.025,22600,1.9922879595022015e-05,0.04729003848934896
0,forward_euler,2,0.025,22650,1.7032691817715977e-05,0.03372594822575638
0,forward_euler,2,0.025,22700,2.4723907437321208e-05,0.06335683711132786
0,forward_euler,2,0.025,22750,1.4051913989830753e-05,0.007257415490523541
0,forward_euler,2,0.025,22800,1.804227732757518e-05,0.03959709789474137
0,forward_euler,2,0.025,22850,1.383219261366837e-05,0.006466741206751656
0,forward_euler,2,0.025,22900,1.9475200297761693e-05,0.02599159000470036
0,forward_euler,2,0.025,22950,1.3803676668083748e-05,0.009302729804253312
0,forward_euler,2,0.025,23000,2.0067348634711892e-05,0.047184352794014506
0,forward_euler,2,0.025,23050,0.00018390212451439394,0.24797224143654006
0,forward_euler,2,0.025,23100,1.4138466564803118e-05,0.014117028008639104
0,forward_euler,2,0.025,23150,4.602215318546617e-05,0.10891913206463769
0,forward_euler,2,0.025,23200,1.6627195973087173e-05,0.028687620876706742
0,forward_euler,2,0.025,23250,2.0447363843347536e-05,0.050883153364320526
0,forward_euler,2,0.025,23300,3.1654335313632795e-05,0.07765053105171292
0,forward_euler,2,0.025,23350,6.525426349162307e-05,0.13490740055314598
0,forward_euler,2,0.025,23400,3.8790566533030686e-05,0.09551712242883555
0,forward_euler,2,0.025,23450,1.9079792529985938e-05,0.04346637294033957
0,forward_euler,2,0.025,23500,1.9400034942832367e-05,0.03321567347381612
0,forward_euler,2,0.025,23550,2.2369137983115492e-05,0.056685358190343024
0,forward_euler,2,0.025,23600,1.5507751092168735e-05,0.016740275800327324
0,forward_euler,2,0.025,23650,3.544937579729659e-05,0.06474616273948175
0,forward_euler,2,0.025,23700,8.249415045121155e-05,0.15377776531250154
0,forward_euler,2,0.025,23750,1.412052844896212e-05,0.020621003623605763
0,forward_euler,2,0.025,23800,1.8665558293677786e-05,0.02461771011056344
0,forward_euler,2,0.025,23850,1.320138511047045e-05,0.012225976320918416
0,forward_euler,2,0.025,23900,1.3262774615173536e-05,0.0067814323600181485
0,forward_euler,2,0.025,23950,2.5378518698356714e-05,0.0665385047967925
0,forward_euler,2,0.025,24000,3.1000755093052126e-05,0.07464764019539279
0,forward_euler,2,0.025,24050,2.7227033387463305e-05,0.06834604560506438
0,forward_euler,2,0.025,24100,0.00014771265561324036,0.20595726593231614
0,forward_euler,2,0.025,24150,1.4660355356028051e-05,0.026147716978111496
0,forward_euler,2,0.025,24200,5.163117624311233e-05,0.11716810096011149
0,forward_euler,2,0.025,24250,6.404954600410495e-05,0.13318879761833394
0,forward_euler,2,0.025,24300,2.55460502359484e-05,0.06685828369516379
0,forward_euler,2,0.025,24350,2.9910559211707868e-05,0.07439848371370521
0,forward_euler,2,0.025,24400,1.7614661230464498e-05,0.03903511285517191
0,forward_euler,2,0.025,24450,1.5382885442202895e-05,0.02811636011309714
0,forward_euler,2,0.025,24500,5.3307589172925145e-05,0.11942867987380865
0,forward_euler,2,0.025,24550,3.204628092634815e-05,0.04111543252840006
0,forward_euler,2,0.025,24600,1.3277106766204366e-05,0.018923372606955965
0,forward_euler,2,0.025,24650,2.253234308249e-05,0.034319582540107106
0,forward_euler,2,0.025,24700,1.505824947846966e-05,0.030074352247675316
0,forward_euler,2,0.025,24750,2.3646918646980775e-05,0.06221820536785916
0,forward_euler,2,0.025,24800,1.6122903873236924e-05,0.03443052028926975
0,forward_euler,2,0.025,24850,1.472069057471536e-05,0.02736524388740475
0,forward_euler,2,0.025,24900,1.561658276205023e-05,0.03104714763715559
0,forward_euler,2,0.025,24950,2.4558281045515478e-05,0.0583106614881929
0,forward_euler,2,0.025,25000,2.2886772828814382e-05,0.05411007792003077
0,forward_euler,2,0.025,25050,1.2441651407569844e-05,0.006191071464986243
0,forward_euler,2,0.025,25100,1.1874997033132311e-05,0.00013293643565922574
0,forward_euler,2,0.025,25150,0.00024729850500509814,0.2776440063488045
0,forward_euler,2,0.025,25200,1.250102722128996e-05,0.00967980775665817
0,forward_euler,2,0.025,25250,1.5329357073303422e-05,0.03493719499945385
0,forward_euler,2,0.025,25300,1.6419269374694673e-05,0.036903900573439785
0,forward_euler,2,0.025,25350,2.4813178225486382e-05,0.06495526221554335
0,forward_euler,2,0.025,25400,1.5082810192209899e-05,0.029103423804299335
0,forward_euler,2,0.025,25450,1.8258656934612737e-05,0.0386153136217457
0,forward_euler,2,0.025,25500,3.468682048092972e-05,0.0879569093766994
0,forward_euler,2,0.025,25550,2.0686549575103482e-05,0.03442597820502924
0,forward_euler,2,0.025,25600,4.0827606431266546e-05,0.0956767202025414
0,forward_euler,2,0.025,25650,1.4024383234638341e-05,0.02938499250129807
0,forward_euler,2,0.025,25700,2.5204688054041268e-05,0.060285127493863604
0,forward_euler,2,0.025,25750,3.991459015425436e-05,0.09553287630431571
0,forward_euler,2,0.025,25800,3.8626616781458636e-05,0.09553397397974293
0,forward_euler,2,0.025,25850,3.3997094468588124e-05,0.08509293447519757
0,forward_euler,2,0.025,25900,9.801192760870608e-05,0.1680294056900665
0,forward_euler,2,0.025,25950,2.0556505284338307e-05,0.03886164363851992
0,forward_euler,2,0.025,26000,1.244600126103421e-05,0.02022867797971838
0,forward_euler,2,0.025,26050,4.5244718772783374e-05,0.1023294651748693
0,forward_euler,2,0.025,26100,1.5199153164285858e-05,0.03670229083080001
0,forward_euler,2,0.025,26150,3.896702046976718e-05,0.0927072689359795
0,forward_euler,2,0.025,26200,4.242571387148889e-05,0.10130095766263904
0,forward_euler,2,0.025,26250,5.4695506712658144e-05,0.12011611405518803
0,forward_euler,2,0.025,26300,2.6998277469024114e-05,0.04906658529458888
0,forward_euler,2,0.025,26350,3.0874867362517865e-05,0.07844780559392654
0,forward_euler,2,0.025,26400,2.4391937865893197e-05,0.060039015208210464
0,forward_euler,2,0.025,26450,1.1543762274265938e-05,0.014167617365172348
0,forward_euler,2,0.025,26500,2.3229169136126658e-05,0.06302533020703459
0,forward_euler,2,0.025,26550,3.164505467533001e-05,0.08291581533202198
0,forward_euler,2,0.025,26600,6.605644068812708e-05,0.13205936194851947
0,forward_euler,2,0.025,26650,2.6356865634104578e-05,0.07065238056918993
0,forward_euler,2,0.025,26700,7.23262657112437e-05,0.13278462998650073
0,forward_euler,2,0.025,26750,4.880606791266515e-05,0.09236748225893505
0,forward_euler,2,0.025,26800,1.0751242139203844e-05,0.0015360239830630668
0,forward_euler,2,0.025,26850,1.2944406016649785e-05,0.023321648089854635
0,forward_euler,2,0.025,26900,3.2046147801092435e-05,0.083386672984455
0,forward_euler,2,0.025,26950,1.1416330613637279e-05,0.014285626214954305
0,forward_euler,2,0.025,27000,1.2309723369220777e-05,0.019789911480391463
0,forward_euler,2,0.025,27050,1.477999330021494e-05,0.035353374087300896
0,forward_euler,2,0.025,27100,2.2400246955888057e-05,0.06080842990278908
0,forward_euler,2,0.025,27150,0.007311949805282862,1.4474538506642005
0,forward_euler,2,0.025,27200,4.191717899411806e-05,0.03535419550935684
0,forward_euler,2,0.025,27250,1.8329979890646882e-05,0.004223388313738009
0,forward_euler,2,0.025,27300,1.538977480754258e-05,0.0004047604516783666
0,forward_euler,2,0.025,27350,1.4031012428251767e-05,0.00010016610380851224
0,forward_euler,2,0.025,27400,1.3158287338164967e-05,8.179183104532684e-05
0,forward_euler,2,0.025,27450,1.2523379381175467e-05,6.870391437331103e-05
0,forward_euler,2,0.025,27500,1.2037537133633197e-05,5.880401078145991e-05
0,forward_euler,2,0.025,27550,1.1656299226280775e-05,5.161071240100617e-05
0,forward_euler,2,0.025,27600,1.1352042222436416e-05,4.6653036915380585e-05
0,forward_euler,2,0.025,27650,1.1105556319398374e-05,4.3404994787040564e-05
0,forward_euler,2,0.025,27700,1.090276197280926e-05,4.13786349478606e-05
0,forward_euler,2,0.025,27750,1.0733094068329475e-05,4.0168445483657625e-05
0,forward_euler,2,0.025,27800,1.0588538883165422e-05,3.946991613367948e-05
0,forward_euler,2,0.025,27850,1.0462988293797793e-05,3.907178358010464e-05
0,forward_euler,2,0.025,27900,1.0351779638279815e-05,3.8835699822576384e-05
0,forward_euler,2,0.025,27950,1.025135696228677e-05,3.867480754344236e-05
0,forward_euler,2,0.025,28000,1.015901613070473e-05,3.8536487376508006e-05
0,forward_euler,2,0.025,28050,1.0072709803883367e-05,3.839013639003136e-05
0,forward_euler,2,0.025,28100,9.990896349327687e-06,3.821908236120573e-05
0,forward_euler,2,0.025,28150,9.912425971450695e-06,6.11717221497779e-05
0,forward_euler,2,0.025,28200,2.0202549575435535e-05,0.030733670919091287
0,forward_euler,2,0.025,28250,1.1098439963668985e-05,0.0015584836312506102
0,forward_euler,2,0.025,28300,1.0691564356538224e-05,0.0003541493781088507
0,forward_euler,2,0.025,28350,1.0428653956854428e-05,5.053204836526806e-05
0,forward_euler,2,0.025,28400,1.0223074517586848e-05,4.4330191974726735e-05
0,forward_euler,2,0.025,28450,1.0056984230909955e-05,4.163605814051062e-05
0,forward_euler,2,0.025,28500,9.919214457150568e-06,4.016035739712579e-05
0,forward_euler,2,0.025,28550,9.801648709766226e-06,4.094396772260926e-05
0,forward_euler,2,0.025,28600,9.123696890659607e-05,0.07918990584277254
0,forward_euler,2,0.025,28650,1.0628994791864253e-05,0.003928363542858552
0,forward_euler,2,0.025,28700,1.0204983014660062e-05,0.000505228738244612
0,forward_euler,2,0.025,28750,9.973653389116787e-06,6.133498187410502e-05
0,forward_euler,2,0.025,28800,9.795568869319308e-06,3.851135845504093e-05
0,forward_euler,2,0.025,28850,9.652078297561338e-06,3.549428750503292e-05
0,forward_euler,2,0.025,28900,0.00011336114519609096,0.09238302325244875
0,forward_euler,2,0.025,28950,1.094168421360146e-05,0.008122971741397882
0,forward_euler,2,0.025,29000,1.0033909425318984e-05,0.0006818276897133487
0,forward_euler,2,0.025,29050,9.790808949373153e-06,9.447869159204237e-05
0,forward_euler,2,0.025,29100,9.607939306228934e-06,3.6290119053023434e-05
0,forward_euler,2,0.025,29150,0.00013084994532191598,0.17664957404789725
0,forward_euler,2,0.025,29200,1.0256708726770469e-05,0.005196088952955391
0,forward_euler,2,0.025,29250,9.75449219588211e-06,0.0005948286795924972
0,forward_euler,2,0.025,29300,9.53670389316577e-06,0.00013097855174431207
0,forward_euler,2,0.025,29350,0.00016540734023671048,0.2132280838872949
0,forward_euler,2,0.025,29400,1.0696238209179777e-05,0.009602255955311226
0,forward_euler,2,0.025,29450,9.605378211872589e-06,0.0011084115446861598
0,forward_euler,2,0.025,29500,9.412812621023524e-06,0.0026464341320378347
0,forward_euler,2,0.025,29550,1.7258414485883922e-05,0.033270625825655424
0,forward_euler,2,0.025,29600,9.690461518448775e-06,0.003968838910964182
0,forward_euler,2,0.025,29650,9.363998939713771e-06,0.0009001459473273682
0,forward_euler,2,0.025,29700,3.2260804020350806e-05,0.041058938446080176
0,forward_euler,2,0.025,29750,9.655959180303035e-06,0.005361918201382987
0,forward_euler,2,0.025,29800,9.29340332336854e-06,0.00011824058147609836
0,forward_euler,2,0.025,29850,0.00010811317504744982,0.09862672277129302
0,forward_euler,2,0.025,29900,9.827109159124627e-06,0.002162861267065545
0,forward_euler,2,0.025,29950,9.41969979878685e-06,0.00048415008176602546
0,forward_euler,2,0.025,30000,9.183587723267906e-06,0.00038843482420031005
1,forward_euler,2,0.025,0,0.4811551638293863,8.502084482726541
1,forward_euler,2,0.025,50,0.01881842274825966,0.28261471054246823
1,forward_euler,2,0.025,100,0.01739331161260623,0.016752588517060032
1,forward_euler,2,0.025,150,0.014968764168343642,0.014519667145469086
1,forward_euler,2,0.025,200,0.010428491321068928,0.024704646306044346
1,forward_euler,2,0.025,250,0.009885596807878776,0.012957952010600354
1,forward_euler,2,0.025,300,0.009808601186997772,0.007888693178837178
1,forward_euler,2,0.025,350,0.009753756218604975,0.004579913103417523
1,forward_euler,2,0.025,400,0.009700480515945468,0.002437179670909956
1,forward_euler,2,0.025,450,0.009630000592147702,0.0012932648640322547
1,forward_euler,2,0.025,500,0.009505886958722433,0.0013620477495713682
1,forward_euler,2,0.025,550,0.009232213680976256,0.0023656167221141372
1,forward_euler,2,0.025,600,0.00859433538598278,0.006352537467606187
1,forward_euler,2,0.025,650,0.007477944192041651,0.012226900481171041
1,forward_euler,2,0.025,700,0.006435707129492694,0.008318846451141395
1,forward_euler,2,0.025,750,0.005768106812985759,0.009316369520877305
1,forward_euler,2,0.025,800,0.005250081072725245,0.00560181362447159
1,forward_euler,2,0.025,850,0.004782941685924135,0.004666493060776067
1,forward_euler,2,0.025,900,0.004296162088273175,0.024432790076938545
1,forward_euler,2,0.025,950,0.0037597971921179683,0.0026442054361885846
1,forward_euler,2,0.025,1000,0.0033534642102382114,0.0021408456211652487
1,forward_euler,2,0.025,1050,0.0031120632937038087,0.006257249213977147
1,forward_euler,2,0.025,1100,0.002976925548325503,0.003094560217712955
1,forward_euler,2,0.025,1150,0.0028846035060243885,0.004664170487788681
1,forward_euler,2,0.025,1200,0.0028560794624919996,0.08624554967612941
1,forward_euler,2,0.025,1250,0.0027543979570404265,0.009388657379180076
1,forward_euler,2,0.025,1300,0.0027023044940433835,0.039028186996865576
1,forward_euler,2,0.025,1350,0.0026548180934555876,0.021062354574683757
1,forward_euler,2,0.025,1400,0.0026006888009130263,0.0025650509754919022
1,forward_euler,2,0.025,1450,0.002545755097127682,0.0016871022670091381
1,forward_euler,2,0.025,1500,0.002571581148031926,0.11106852890007679
1,forward_euler,2,0.025,1550,0.0024673823924447266,0.011873903564399515
1,forward_euler,2,0.025,1600,0.002420627049748375,0.0017559169385005487
1,forward_euler,2,0.025,1650,0.00237362211266504,0.0014708634920967503
1,forward_euler,2,0.025,1700,0.0026017049381520307,0.2573923034802977
1,forward_euler,2,0.025,1750,0.0023147692803626796,0.03857543213875473
1,forward_euler,2,0.025,1800,0.0022698348688030717,0.0031613272690951696
1,forward_euler,2,0.025,1850,0.0022334834542773693,0.0012251263923271961
1,forward_euler,2,0.025,1900,0.0021982272670950493,0.0011859721252002065
1,forward_euler,2,0.025,1950,0.006029201046809905,1.0771248393340371
1,forward_euler,2,0.025,2000,0.0021600936180869172,0.0058727396086594484
1,forward_euler,2,0.025,2050,0.0021282209275412566,0.0049921357910010416
1,forward_euler,2,0.025,2100,0.0021028521120868096,0.0011025721179160207
1,forward_euler,2,0.025,2150,0.0020787634299153012,0.0009821897222297372
1,forward_euler,2,0.025,2200,0.0020555575612835513,0.0009225700581626243
