experiment_kind,training_method,nominal_order,ratio,observation_dt,h_model,seed,initial_matched_train_mse,initial_correction_max_abs,initial_continuous_train_mse,initial_continuous_validation_mse,initial_continuous_extrapolation_mse,initial_continuous_final_mse,initial_gradient_norm,best_loss,best_gradient_norm,best_epoch,final_loss,final_gradient_norm,epochs_completed,matched_train_mse,matched_loss_reduction,matched_loss_relative_reduction,continuous_train_mse,continuous_validation_mse,continuous_extrapolation_mse,continuous_final_mse,matched_extrapolation_mse,matched_final_mse,continuous_over_matched_train_ratio,continuous_instability_rate,matched_instability_rate,correction_mse,correction_rms,correction_relative_to_true_vf,correction_prey_rms,correction_predator_rms,model_vf_mse,model_vf_rel_error,euler_imde_cosine_similarity,euler_imde_magnitude_ratio,euler_imde_relative_error
exact_physics_zero_residual_sweep,heun,2,1,0.05,0.05,0,3.4887000886791745e-05,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.006260379790312642,1.5726371809760576e-06,0.002433504842201978,18400,1.5826183382503136e-06,2.7855229201676757e-06,21400,1.5726371809760576e-06,3.331436370581569e-05,0.9549219726258711,3.344392368059496e-05,3.0583884149717254e-05,0.0001331368484433429,1.0443124010141211e-05,0.00025230413631906163,0.0003697627098695058,21.266140776245656,0.0,0.0,5.456609480695566e-05,0.007386886678903072,0.0003502296925261715,0.010238882555796646,0.0020730348821268022,5.4566094806955905e-05,0.0003502296925261723,,,
exact_physics_zero_residual_sweep,heun,2,1,0.05,0.05,1,3.4887000886791745e-05,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.006262541815219688,2.040386753401509e-06,6.5587934476877936e-06,24450,2.0492553452744557e-06,2.5152619928190928e-06,27450,2.040386753401509e-06,3.284661413339024e-05,0.9415144122011933,3.259990332595265e-05,3.143874754718448e-05,0.00012533997058235662,1.0692694130874695e-05,0.0002989387554175083,0.000383425953895856,15.977315708213489,0.0,0.0,8.196011711600452e-06,0.0028628677425966524,0.00013573530132746155,0.0036767586465217927,0.0016951310505173745,8.196011711600415e-06,0.00013573530132746125,,,
exact_physics_zero_residual_sweep,heun,2,1,0.05,0.05,2,3.4887000886791745e-05,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.006261800304450023,2.0206244074415387e-06,0.0006811251381484191,16050,2.06837390828857e-06,2.4697478918496473e-06,19050,2.020624407441484e-06,3.286637647935026e-05,0.9420808795230519,3.274833017101753e-05,3.17167050861889e-05,0.00012249176890797867,9.435074955798653e-06,0.0003056253654174714,0.0003982291365333562,16.207034840524116,0.0,0.0,8.958176979095558e-06,0.002993021379658949,0.00014190619175409794,0.003898750127270784,0.0016480598906887932,8.958176979095525e-06,0.0001419061917540977,,,
exact_physics_zero_residual_sweep,heun,2,1,0.05,0.05,3,3.4887000886791745e-05,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.006263360676622859,2.414506417057734e-06,0.0009109811736733926,8250,2.422852125554537e-06,1.7210370171483202e-06,11250,2.414506417057734e-06,3.247249446973401e-05,0.9307906568153335,3.218352939375064e-05,3.194004075491637e-05,0.00013047452011811413,9.932175008574412e-06,0.000345997129172562,0.00044739366964048296,13.329237465009019,0.0,0.0,1.9655088159402905e-05,0.004433405932170311,0.00021019821529173437,0.005837211640888898,0.0022884790971903065,1.9655088159402563e-05,0.00021019821529173256,,,
exact_physics_zero_residual_sweep,heun,2,1,0.05,0.05,4,3.4887000886791745e-05,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.006263183200826574,1.6362384134716788e-06,0.00017527737841884457,29950,1.810638401206659e-06,0.0038244911739626613,30000,1.6362384134716788e-06,3.3250762473320066e-05,0.953098908708683,3.304531968590732e-05,2.964233211431711e-05,0.00012764857617407507,9.20057517360146e-06,0.0002824619350472079,0.0004066022588631717,20.195907524132508,0.0,0.0,6.279400351898718e-05,0.007924266749610791,0.00037570814713292405,0.010933663800809429,0.002458252006781216,6.279400351898714e-05,0.0003757081471329239,,,
exact_physics_zero_residual_sweep,heun,2,2,0.05,0.025,0,2.2379893093944883e-06,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.0015220961313186056,4.921608660263419e-07,0.0004459499971013588,5400,5.132603190187449e-07,8.10119138536609e-07,8400,4.921608660263419e-07,1.7458284433681464e-06,0.7800879280520329,1.6973000430330757e-06,1.3961069370667868e-06,2.2491522305104573e-06,1.3898933163976467e-06,3.63263950947529e-05,3.8023895394833654e-05,3.448669246575633,0.0,0.0,5.097497376250459e-06,0.0022577637999247084,0.00010704589847069008,0.0030657121185152917,0.0008924146787729344,5.097497376250564e-06,0.00010704589847069117,,,
exact_physics_zero_residual_sweep,heun,2,2,0.05,0.025,1,2.2379893093944883e-06,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.0015226219881717053,3.783792921151569e-07,6.894894449112246e-07,12350,4.513136846716471e-07,5.943725179243341e-07,15350,3.783792921151569e-07,1.8596100172793313e-06,0.8309289099251633,1.7444674690109956e-06,1.611835813865582e-06,2.527574212422518e-06,9.71393824931304e-07,3.136713196177877e-05,3.536360130487676e-05,4.610367177493635,0.0,0.0,1.7739786353434246e-06,0.0013319078929653599,6.314888966128132e-05,0.00154814589449703,0.0010729406134725448,1.7739786353435284e-06,6.314888966128317e-05,,,
exact_physics_zero_residual_sweep,heun,2,2,0.05,0.025,2,2.2379893093944883e-06,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.0015224411153253172,4.573326327168268e-07,2.8036045546989036e-05,6050,4.6602776090755877e-07,4.3429216908004185e-07,9050,4.573326327168268e-07,1.7806566766776616e-06,0.7956502156658815,1.7460357455298437e-06,1.5006376257138403e-06,2.2429171457888862e-06,1.2711109138301987e-06,3.468152855319943e-05,3.643036304550267e-05,3.8178682661618897,0.0,0.0,4.286641587668602e-06,0.002070420630613162,9.81635176468103e-05,0.0027490293263949333,0.0010080282426389768,4.286641587668522e-06,9.81635176468094e-05,,,
exact_physics_zero_residual_sweep,heun,2,2,0.05,0.025,3,2.2379893093944883e-06,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.0015228209759952744,4.5605789893019726e-07,0.00036205808340064854,5950,4.895054312337498e-07,1.4141939488722906e-06,8950,4.5605789893019726e-07,1.781931410464291e-06,0.7962198045290982,1.7194254934505729e-06,1.459320305666076e-06,2.147136971203512e-06,1.1286853060599781e-06,3.4105153601302114e-05,3.6267911716401794e-05,3.7701912355513056,0.0,0.0,4.1771318118114725e-06,0.002043803271308536,9.690152596203979e-05,0.002736651916792232,0.0009300537134705431,4.177131811811493e-06,9.690152596204002e-05,,,
exact_physics_zero_residual_sweep,heun,2,2,0.05,0.025,4,2.2379893093944883e-06,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.0015227784041548392,2.668872539755642e-07,0.0005375429602675186,6200,2.801725882789279e-07,5.998656543733333e-07,9200,2.668872539755642e-07,1.9711020554189243e-06,0.8807468593101666,1.9498122386535144e-06,1.9938573980620773e-06,6.1405526947635755e-06,7.057175876577134e-07,2.6015364884668325e-05,3.3829363611059194e-05,7.3057525588390835,0.0,0.0,6.117579142004551e-06,0.0024733740400522826,0.00011726848768693453,0.0026767903939219494,0.0022516552735745935,6.117579142004529e-06,0.00011726848768693432,,,
exact_physics_zero_residual_sweep,heun,2,4,0.05,0.0125,0,1.416942759831664e-07,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.0003747340365381128,3.5224666460241366e-08,2.2461823944130808e-07,1550,6.663654336836032e-08,0.0022176508081008482,4550,3.5224666460241366e-08,1.0646960952292504e-07,0.7514037443232631,1.049532911389509e-07,8.35268992778846e-08,1.2422185103139477e-07,7.031428893401165e-08,2.2228384215353846e-06,2.315272377552223e-06,2.979539671650641,0.0,0.0,4.1922997280382154e-07,0.0006474797084108671,3.0698537699423225e-05,0.0009069247650199211,0.00012628307963145276,4.1922997280377416e-07,3.069853769942149e-05,,,
exact_physics_zero_residual_sweep,heun,2,4,0.05,0.0125,1,1.416942759831664e-07,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.00037486352879738215,3.434986680239696e-08,1.8709464934552043e-07,1700,6.332223458619621e-07,0.00953184184496333,4700,3.434986680239696e-08,1.0734440918076944e-07,0.7575775975136935,1.0574141377275251e-07,8.488576067792056e-08,1.300741716227737e-07,7.905812290676268e-08,2.262449051714309e-06,2.362875398677338e-06,3.078364593989453,0.0,0.0,4.1552551185659863e-07,0.0006446126835989178,3.056260530164844e-05,0.0008983250602395663,0.00015512288631525968,4.1552551185660123e-07,3.0562605301648536e-05,,,
exact_physics_zero_residual_sweep,heun,2,4,0.05,0.0125,2,1.416942759831664e-07,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.00037481892094781195,3.493319886930978e-08,4.1215640596373666e-07,1750,4.8521402796710525e-08,0.0008776729650630996,4750,3.493319886930978e-08,1.0676107711385663e-07,0.7534607617215257,1.0508098280983072e-07,8.387925504552129e-08,1.2711844632890368e-07,7.45387747616958e-08,2.2443399902659394e-06,2.346081735129943e-06,3.0080549795326244,0.0,0.0,4.1970043182419345e-07,0.0006478429067483825,3.071575778788584e-05,0.0009058208745447977,0.00013743873867030654,4.197004318241853e-07,3.071575778788554e-05,,,
exact_physics_zero_residual_sweep,heun,2,4,0.05,0.0125,3,1.416942759831664e-07,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.0003749125007666795,3.557489106979523e-08,0.00013984543883017168,4750,3.562135114198694e-08,1.877081664229077e-07,7750,3.557489106979523e-08,1.0611938491337118e-07,0.7489320523150731,1.0555843572255734e-07,8.586080847066244e-08,1.1433237646353617e-07,5.906679449131208e-08,2.1260288116794264e-06,2.182859758560755e-06,2.967217398233482,0.0,0.0,3.952553862656184e-07,0.0006286933960728539,2.9807834392354215e-05,0.000882939351946449,0.00010454125174122217,3.9525538626559607e-07,2.9807834392353375e-05,,,
exact_physics_zero_residual_sweep,heun,2,4,0.05,0.0125,4,1.416942759831664e-07,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,0.00037490210152025735,3.433033807006932e-08,2.689410595526977e-07,1750,2.469791940643765e-07,0.005587473505550297,4750,3.433033807006932e-08,1.0736393791309709e-07,0.7577154205287175,1.0563802812329207e-07,8.483864610745216e-08,1.3074167277938442e-07,7.990061789404577e-08,2.26740974619375e-06,2.3707308982693794e-06,3.077104219238432,0.0,0.0,4.1514375864598785e-07,0.000644316505023725,3.0548562777939653e-05,0.0008979528872681586,0.0001548164382058753,4.1514375864600934e-07,3.0548562777940446e-05,,,
exact_physics_zero_residual_sweep,rk4,4,1,0.05,0.05,0,7.237449588644495e-12,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.6605894160948837e-05,4.3854106952252947e-13,1.6368745203000972e-07,5050,7.0941917632091336e-12,1.5041139379788782e-08,8050,4.3854106952252947e-13,6.798908519121965e-12,0.9394066840602804,6.845222265056193e-12,6.413218350827547e-12,8.568034277641155e-12,1.5656134045232895e-12,1.0580642948286366e-11,8.979049391616652e-12,15.609079150805803,0.0,0.0,7.380106387523642e-13,8.590754557967328e-07,4.073079036121739e-08,1.2101756459176096e-06,1.0722025710016293e-07,7.380106387562163e-13,4.073079036132369e-08,,,
exact_physics_zero_residual_sweep,rk4,4,1,0.05,0.05,1,7.237449588644495e-12,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.66116858653618e-05,3.573803097455552e-13,1.0936761350507335e-10,5500,2.812654604783493e-12,1.6612362797175157e-09,8500,3.573803097455552e-13,6.8800692788989394e-12,0.950620684072704,7.01982177739767e-12,6.950152145346252e-12,9.029300259055495e-12,1.7801033550058555e-12,1.0653785808561922e-11,9.088004169573889e-12,19.6424413600055,0.0,0.0,1.7354586931957484e-12,1.3173680932813533e-06,6.245952351907891e-08,1.8545764516527405e-06,1.773797377566796e-07,1.735458693180903e-12,6.245952351881178e-08,,,
exact_physics_zero_residual_sweep,rk4,4,1,0.05,0.05,2,7.237449588644495e-12,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.660968928651801e-05,4.1685556326687934e-13,2.763261483227587e-09,1800,1.251568578606208e-10,0.00013995036970640217,4800,4.1685556326687934e-13,6.820594025377615e-12,0.9424029752247363,7.2501900014773355e-12,7.28275955837573e-12,1.0485739054374087e-11,6.442648764133265e-13,1.0426789648433089e-11,1.1620135342059116e-11,17.392571049449128,0.0,0.0,1.792792168630252e-12,1.3389518918281762e-06,6.348286223499423e-08,1.8526941363897825e-06,3.912911630070657e-07,1.7927921685747727e-12,6.348286223401197e-08,,,
exact_physics_zero_residual_sweep,rk4,4,1,0.05,0.05,3,7.237449588644495e-12,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.661374987486591e-05,4.73110512453077e-13,1.2278246159029154e-09,5700,1.9200653011900714e-12,2.5912210594042387e-09,8700,4.73110512453077e-13,6.764339076191417e-12,0.9346302165343736,6.801527031186898e-12,6.268270429065027e-12,9.179728024596308e-12,2.241373937580194e-12,9.71629672118267e-12,7.498604777097284e-12,14.376190873292996,0.0,0.0,4.897762973341315e-13,6.998401941401562e-07,3.3181071629429724e-08,9.869092090323438e-07,7.458423288749655e-08,4.897762973306518e-13,3.318107162931185e-08,,,
